5.hdr,19.hdr,34.hdr,39.hdr,42.hdr,43.hdr,78.hdr,80.hdr,102.hdr,105.hdr,125.hdr,152.hdr,164.hdr,183.hdr,198.hdr,201.hdr,202.hdr,203.hdr,209.hdr,222.hdr,226.hdr,227.hdr,230.hdr,232.hdr,243.hdr,259.hdr,272.hdr,278.hdr,281.hdr,282.hdr
0.2330000000000183,0.08899999999999508,0.5479999999999965,0.47600000000001863,0.6960000000000015,0.05400000000001981,0.7279999999999962,0.7640000000000029,0.6389999999999958,0.6849999999999987,0.7060000000000048,0.6650000000000045,0.6020000000000021,0.7130000000000063,0.7189999999999941,0.18899999999999118,0.7070000000000025,0.964000000000004,0.5789999999999953,0.2410000000000032,0.2510000000000012,0.20699999999999186,0.03100000000000236,0.6909999999999972,0.5449999999999964,0.6269999999999989,0.6140000000000079,0.08500000000000085,0.6270000000000095,0.7270000000000039
0.10199999999999854,0.4819999999999851,0.365000000000002,0.243999999999998,0.7460000000000129,0.044000000000014694,0.6339999999999968,0.7349999999999977,0.5779999999999994,0.6779999999999458,0.7210000000000019,0.6840000000000099,0.6829999999999892,0.599000000000002,0.5430000000000028,0.08600000000000563,0.683999999999978,1,0.5980000000000043,0.14899999999999913,0.11099999999999888,0.1040000000000294,0,0.6960000000000033,0.13900000000000645,0.6770000000000014,0.6810000000000027,0,0.633999999999995,0.638999999999994
0.11699999999999555,0.14400000000000368,0.4729999999999954,0.565000000000003,0.9270000000000014,0.059999999999996945,0.6310000000000038,0.7220000000000031,0.5790000000000006,0.6739999999999942,0.7250000000000032,0.759999999999998,0.6070000000000011,0.6290000000000049,0.6119999999999965,0.0940000000000154,0.7579999999999885,0.9669999999999916,0.6189999999999944,0.39100000000000357,0.5390000000000033,0.18700000000000117,0.030000000000001137,0.7719999999999718,0.6150000000000038,0.7040000000000042,0.661999999999999,0.08500000000000085,0.5870000000000033,0.6370000000000076
0.5790000000000006,0.20600000000000662,0.4009999999999998,0.4510000000000023,0.8209999999999926,0,0.6130000000000013,0.7509999999999941,0.6150000000000002,0.6219999999999946,0.8039999999999985,1,0.6110000000000042,0.6320000000000032,0.5829999999999966,0.15500000000000114,0.6980000000000004,1,0.5880000000000027,0.650999999999998,0.2210000000000072,0.18600000000000705,0,0.6860000000000017,0.655999999999997,0.3650000000000002,0.6399999999999988,0,0.7100000000000026,0.7509999999999994
0.5420000000000016,0.5220000000000038,0.6589999999999989,0.5689999999999973,0.7889999999999926,0.11399999999999544,0.6300000000000008,0.7089999999999996,0.6180000000000003,0.5539999999999932,0.7530000000000001,0.7679999999999829,0.6110000000000024,0.7449999999999992,0.532,0.1280000000000161,0.8939999999999984,1,0.5920000000000041,0.15200000000000102,0.20399999999999885,0.15900000000000603,0.0010000000000047748,0.6390000000000011,0.6020000000000056,0.6699999999999964,0.5350000000000019,0.1810000000000116,0.49500000000000277,0.7300000000000004
