,,,,
,,,,
,,,,
Name,#1,#2,#3,#4
457,4.99150E-05,1.96301E-04,2.54837E-03,4.07951E-06
458,4.11557E-05,1.78285E-04,2.26789E-03,3.26078E-06
459,3.62128E-05,1.57891E-04,2.08314E-03,3.09731E-06
460,3.59664E-05,1.45776E-04,1.86949E-03,2.84420E-06
461,3.37233E-05,1.35415E-04,1.72867E-03,2.49736E-06
462,3.21401E-05,1.26050E-04,1.60618E-03,2.44107E-06
463,3.16619E-05,1.17761E-04,1.49509E-03,1.85693E-06
464,2.78155E-05,1.07035E-04,1.37901E-03,2.31080E-06
465,2.12370E-05,1.05041E-04,1.29050E-03,1.52675E-06
466,2.26656E-05,9.71008E-05,1.19170E-03,1.71589E-06
467,2.23596E-05,9.09954E-05,1.09400E-03,1.56107E-06
468,1.90000E-05,8.43681E-05,9.99968E-04,1.19165E-06
469,1.61544E-05,7.65955E-05,9.12063E-04,1.26995E-06
470,1.50101E-05,7.33227E-05,8.24415E-04,1.33260E-06
471,1.42067E-05,6.79732E-05,7.34719E-04,1.06300E-06
472,1.40490E-05,6.44758E-05,6.63139E-04,1.04159E-06
473,1.32703E-05,6.08450E-05,5.89974E-04,9.21469E-07
474,1.14166E-05,5.77790E-05,5.39767E-04,9.62902E-07
475,9.88162E-06,5.95639E-05,4.78985E-04,7.22098E-07
476,1.21250E-05,5.92033E-05,4.35038E-04,7.03103E-07
477,1.03033E-05,6.61893E-05,3.94030E-04,4.93082E-07
478,1.18100E-05,6.70116E-05,3.62537E-04,6.42713E-07
479,1.15255E-05,7.24056E-05,3.28034E-04,5.23773E-07
480,9.56192E-06,8.14561E-05,3.03285E-04,5.01161E-07
481,1.10050E-05,8.67999E-05,2.78457E-04,4.95236E-07
482,1.07981E-05,9.12388E-05,2.53330E-04,5.54450E-07
483,8.53748E-06,9.87511E-05,2.33661E-04,4.52506E-07
484,1.21514E-05,1.04390E-04,2.17570E-04,6.67343E-07
485,1.20871E-05,1.12543E-04,1.95759E-04,6.49282E-07
486,7.02718E-06,1.21384E-04,1.81319E-04,5.87910E-07
487,1.27955E-05,1.27781E-04,1.67459E-04,6.07518E-07
488,1.41017E-05,1.33746E-04,1.51906E-04,3.77101E-07
489,1.22456E-05,1.41447E-04,1.44159E-04,3.87971E-07
490,1.06850E-05,1.51136E-04,1.38495E-04,5.84360E-07
491,1.12796E-05,1.59797E-04,1.32057E-04,4.92529E-07
492,1.27781E-05,1.67727E-04,1.29525E-04,5.09483E-07
493,9.52549E-06,1.83531E-04,1.22229E-04,2.14585E-07
494,1.22772E-05,1.97543E-04,1.25127E-04,3.85023E-07
495,1.47531E-05,2.16818E-04,1.24557E-04,5.67640E-07
496,1.23401E-05,2.46210E-04,1.28235E-04,5.58627E-07
497,2.03716E-05,2.75728E-04,1.30367E-04,5.38236E-07
498,1.81930E-05,3.15738E-04,1.35943E-04,7.76142E-07
499,1.97823E-05,3.56152E-04,1.46035E-04,6.39095E-07
500,2.45984E-05,4.08999E-04,1.54647E-04,8.09994E-07
501,2.84263E-05,4.69472E-04,1.65067E-04,9.00878E-07
502,3.16273E-05,5.20919E-04,1.74713E-04,1.04654E-06
503,3.17264E-05,5.88650E-04,1.81409E-04,1.07371E-06
504,3.61618E-05,6.51105E-04,1.82381E-04,6.62916E-07
505,3.98502E-05,7.26008E-04,1.91648E-04,1.09566E-06
506,4.37826E-05,7.97489E-04,2.00865E-04,1.12705E-06
507,4.88629E-05,8.84044E-04,2.08529E-04,1.39495E-06
508,5.95846E-05,9.89158E-04,2.21453E-04,1.42449E-06
509,6.04329E-05,1.12113E-03,2.30817E-04,1.62931E-06
510,7.28415E-05,1.26975E-03,2.42132E-04,1.72601E-06
511,7.96540E-05,1.43637E-03,2.54030E-04,1.74511E-06
512,8.42496E-05,1.58247E-03,2.54800E-04,1.67218E-06
513,9.14327E-05,1.70805E-03,2.61245E-04,1.98528E-06
514,9.77816E-05,1.81795E-03,2.61130E-04,2.10556E-06
515,1.01012E-04,1.88391E-03,2.50943E-04,2.26544E-06
516,1.01734E-04,1.96841E-03,2.47261E-04,2.03661E-06
517,1.07011E-04,2.02780E-03,2.36226E-04,2.05516E-06
518,1.13088E-04,2.09768E-03,2.28790E-04,2.27554E-06
519,1.20456E-04,2.16877E-03,2.22348E-04,2.18831E-06
520,1.20045E-04,2.24657E-03,2.13309E-04,2.33499E-06
521,1.23304E-04,2.33716E-03,2.07114E-04,2.40482E-06
522,1.28077E-04,2.43495E-03,2.02119E-04,2.49344E-06
523,1.32211E-04,2.50432E-03,1.96533E-04,2.41143E-06
524,1.35127E-04,2.56962E-03,1.93326E-04,2.60558E-06
525,1.37447E-04,2.62897E-03,1.87870E-04,2.71419E-06
526,1.42392E-04,2.66811E-03,1.83452E-04,2.86851E-06
527,1.40579E-04,2.69803E-03,1.78174E-04,2.48593E-06
528,1.42833E-04,2.69716E-03,1.70407E-04,2.59612E-06
529,1.39686E-04,2.69664E-03,1.62839E-04,2.53120E-06
530,1.43275E-04,2.68176E-03,1.53742E-04,2.45929E-06
531,1.39832E-04,2.65032E-03,1.51668E-04,2.22629E-06
532,1.36135E-04,2.59291E-03,1.43136E-04,2.51745E-06
533,1.34378E-04,2.57170E-03,1.40461E-04,2.30587E-06
534,1.29869E-04,2.53093E-03,1.33761E-04,2.30937E-06
535,1.31473E-04,2.48394E-03,1.27083E-04,2.08291E-06
536,1.33309E-04,2.44483E-03,1.24546E-04,2.09143E-06
537,1.21922E-04,2.39857E-03,1.19187E-04,1.94942E-06
538,1.19600E-04,2.33902E-03,1.18305E-04,2.09190E-06
539,1.16417E-04,2.26974E-03,1.09628E-04,1.88559E-06
540,1.13374E-04,2.20360E-03,1.07058E-04,1.69124E-06
541,1.09045E-04,2.12591E-03,1.00215E-04,1.75593E-06
542,1.10328E-04,2.04939E-03,9.63584E-05,1.63689E-06
543,9.91676E-05,1.95753E-03,8.99921E-05,1.51700E-06
544,9.73081E-05,1.87861E-03,8.70004E-05,1.64735E-06
545,1.00100E-04,1.81069E-03,8.16312E-05,1.61461E-06
546,9.01700E-05,1.73008E-03,7.97582E-05,1.31351E-06
547,8.98887E-05,1.65159E-03,7.12759E-05,1.40703E-06
548,8.06797E-05,1.57012E-03,6.76686E-05,1.15683E-06
549,7.82336E-05,1.50374E-03,6.61316E-05,1.17279E-06
550,7.57605E-05,1.43548E-03,6.11616E-05,1.11369E-06
551,7.10353E-05,1.36263E-03,5.63189E-05,1.13523E-06
552,6.87746E-05,1.29970E-03,5.67261E-05,8.64539E-07
553,6.35696E-05,1.23268E-03,5.36694E-05,1.12685E-06
554,6.05795E-05,1.15398E-03,4.51722E-05,1.06369E-06
555,5.73471E-05,1.08940E-03,4.36813E-05,8.85857E-07
556,5.71214E-05,1.02902E-03,4.25346E-05,1.08438E-06
557,5.01169E-05,9.58690E-04,3.81337E-05,9.34565E-07
558,4.75584E-05,9.04903E-04,3.70328E-05,7.48340E-07
559,4.71319E-05,8.40613E-04,3.47295E-05,8.18610E-07
560,4.36509E-05,7.88860E-04,3.22398E-05,7.30337E-07
561,4.19583E-05,7.36189E-04,2.79608E-05,5.54715E-07
562,3.82415E-05,6.90258E-04,2.52754E-05,6.65787E-07
563,3.62893E-05,6.41963E-04,2.40619E-05,7.16439E-07
564,3.65068E-05,5.92734E-04,2.22186E-05,3.46496E-07
565,3.07729E-05,5.62701E-04,1.99900E-05,4.43155E-07
566,2.98703E-05,5.16030E-04,1.88293E-05,3.92809E-07
567,3.13797E-05,4.74757E-04,1.81536E-05,6.21010E-07
568,2.61208E-05,4.42893E-04,2.00466E-05,5.11891E-07
569,2.41241E-05,4.10828E-04,1.44724E-05,4.32923E-07
570,2.74137E-05,3.73837E-04,1.67439E-05,4.27456E-07
571,2.62463E-05,3.49333E-04,1.29588E-05,4.70652E-07
572,2.61184E-05,3.20006E-04,1.32779E-05,4.00493E-07
573,2.49911E-05,2.90292E-04,1.12588E-05,5.04189E-07
574,2.66402E-05,2.69267E-04,9.07864E-06,2.43802E-07
575,3.06330E-05,2.49119E-04,1.06482E-05,3.20134E-07
576,2.81118E-05,2.26443E-04,9.00169E-06,2.58886E-07
577,3.21254E-05,2.09054E-04,9.20065E-06,2.28941E-07
578,3.09197E-05,1.92656E-04,7.67254E-06,3.50285E-07
579,3.81854E-05,1.73736E-04,7.43152E-06,7.94431E-08
580,3.99041E-05,1.60673E-04,6.38017E-06,2.62345E-07
581,4.27569E-05,1.51406E-04,5.92609E-06,1.50802E-07
582,4.73493E-05,1.43263E-04,6.53124E-06,1.37614E-07
583,5.76714E-05,1.35846E-04,5.92778E-06,3.27372E-07
584,6.60244E-05,1.26498E-04,3.64664E-06,1.86127E-07
585,7.50238E-05,1.20348E-04,4.96258E-06,3.01998E-07
586,8.23620E-05,1.12015E-04,5.64516E-07,2.85245E-07
587,9.05975E-05,1.08038E-04,3.16337E-06,1.47709E-07
588,9.94374E-05,1.03740E-04,1.59101E-06,5.93166E-07
589,1.07523E-04,9.99408E-05,7.36686E-07,2.01788E-07
590,1.19801E-04,9.70838E-05,2.16473E-06,1.50454E-07
591,1.25960E-04,9.46367E-05,4.16892E-06,2.75232E-07
592,1.33556E-04,9.26425E-05,3.26176E-06,2.93943E-07
593,1.43760E-04,9.34820E-05,1.55292E-06,3.23353E-07
594,1.51593E-04,9.01106E-05,1.23564E-06,1.41652E-07
595,1.65093E-04,9.44506E-05,3.61336E-06,3.88352E-07
596,1.88447E-04,1.00054E-04,2.61964E-07,5.32060E-07
597,2.02622E-04,1.03654E-04,1.45605E-06,2.93530E-07
598,2.22182E-04,1.07924E-04,7.76665E-08,2.83077E-07
599,2.32009E-04,1.12336E-04,0.00000E+00,2.97568E-07
600,2.41425E-04,1.13224E-04,1.43835E-06,5.77268E-07
601,2.50548E-04,1.10326E-04,0.00000E+00,2.46573E-07
602,2.62606E-04,1.15723E-04,7.27507E-07,2.35523E-07
603,2.74933E-04,1.21730E-04,1.34329E-06,3.65853E-07
604,2.99467E-04,1.31702E-04,1.07714E-06,5.34110E-07
605,3.63485E-04,1.57275E-04,2.19264E-07,3.87108E-07
606,5.00657E-04,2.12699E-04,5.56374E-08,7.99928E-07
607,7.04294E-04,2.90794E-04,1.20890E-06,8.43580E-07
608,8.85588E-04,3.66273E-04,3.58520E-06,1.18662E-06
609,1.03063E-03,4.22044E-04,3.38737E-06,1.22765E-06
610,1.20121E-03,4.80632E-04,3.50561E-07,1.31185E-06
611,1.50462E-03,6.10095E-04,4.93034E-06,1.43824E-06
612,1.92063E-03,7.72382E-04,2.25728E-06,1.94535E-06
613,2.18704E-03,8.76222E-04,3.34493E-06,2.17710E-06
614,2.18032E-03,8.67877E-04,3.78751E-07,2.07996E-06
615,1.86403E-03,7.42407E-04,5.28324E-06,1.86680E-06
616,1.42878E-03,5.76143E-04,2.77804E-06,1.43851E-06
617,1.10815E-03,4.44074E-04,4.86259E-07,1.15671E-06
618,9.14526E-04,3.70577E-04,2.26578E-06,7.28799E-07
619,8.15950E-04,3.32927E-04,2.35697E-06,3.91052E-07
620,7.80060E-04,3.16006E-04,6.95298E-07,7.54090E-07
621,7.54235E-04,3.06121E-04,2.42632E-06,1.01480E-06
622,7.63325E-04,3.08598E-04,3.40136E-06,8.52462E-07
623,8.03500E-04,3.21120E-04,3.94901E-06,8.41152E-07
624,8.65475E-04,3.45111E-04,1.87291E-06,6.13057E-07
625,9.49930E-04,3.83045E-04,2.55941E-06,9.07666E-07
626,1.08988E-03,4.40764E-04,2.66594E-06,1.27945E-06
627,1.54146E-03,6.14192E-04,3.01753E-06,1.52466E-06
628,2.53035E-03,1.01354E-03,2.92116E-06,2.06003E-06
629,3.93659E-03,1.56156E-03,6.46986E-06,3.19212E-06
630,5.13160E-03,2.04519E-03,9.79369E-06,4.19004E-06
631,5.68440E-03,2.26009E-03,1.06503E-05,4.75592E-06
632,5.43608E-03,2.17365E-03,1.07171E-05,4.53375E-06
633,4.97259E-03,1.98282E-03,1.43968E-05,4.04310E-06
634,4.60896E-03,1.82752E-03,1.12667E-05,3.95515E-06
635,4.23300E-03,1.67327E-03,8.15336E-06,3.40341E-06
636,3.52005E-03,1.40904E-03,8.86723E-06,3.01166E-06
637,2.50708E-03,9.91932E-04,4.94836E-06,1.70727E-06
638,1.58026E-03,6.29436E-04,5.02412E-06,1.41911E-06
639,9.41605E-04,3.77745E-04,2.13777E-06,8.52993E-07
640,5.66075E-04,2.35507E-04,1.74519E-06,5.87136E-07
641,3.93489E-04,1.58343E-04,1.63516E-07,4.79180E-07
642,3.08434E-04,1.24294E-04,2.36892E-06,4.14601E-07
643,3.12107E-04,1.23835E-04,0.00000E+00,5.10284E-07
644,3.85037E-04,1.56000E-04,3.62596E-07,5.25221E-07
645,5.70266E-04,2.29524E-04,3.68571E-06,3.55179E-06
646,8.41600E-04,3.40526E-04,1.93756E-06,1.16230E-06
647,1.03865E-03,4.12958E-04,4.93472E-06,8.75036E-07
648,1.07390E-03,4.27578E-04,9.21296E-07,7.89040E-07
649,9.11325E-04,3.61637E-04,1.69593E-06,8.03589E-07
650,6.61368E-04,2.65526E-04,1.70728E-06,7.03944E-07
651,4.74312E-04,1.88292E-04,4.76904E-06,2.38340E-07
652,3.71629E-04,1.48456E-04,3.41897E-06,5.46925E-07
653,3.04937E-04,1.25073E-04,4.88372E-06,4.73313E-07
654,2.57910E-04,1.04684E-04,1.97958E-06,1.14039E-06
655,2.12815E-04,9.01417E-05,9.31086E-08,6.84794E-07
656,1.82492E-04,7.65220E-05,2.12354E-06,3.08336E-07
657,1.65845E-04,6.69758E-05,4.76996E-08,2.99697E-07
658,1.42533E-04,5.87782E-05,2.33240E-07,1.87738E-07
659,1.26847E-04,5.10790E-05,2.37925E-06,2.85635E-07
660,1.16181E-04,4.47367E-05,3.75121E-06,1.65475E-07
661,1.02695E-04,4.59655E-05,1.99551E-07,3.40886E-07
662,8.65463E-05,3.93301E-05,0.00000E+00,3.85719E-07
663,7.39508E-05,3.07996E-05,0.00000E+00,4.36065E-07
664,6.18976E-05,2.76812E-05,0.00000E+00,3.92419E-07
665,5.82121E-05,2.76497E-05,2.69004E-07,2.50118E-07
666,5.74670E-05,2.50994E-05,1.56510E-08,1.05149E-08
667,5.92086E-05,2.46436E-05,7.52225E-07,2.05372E-08
668,7.09858E-05,3.08809E-05,7.15137E-07,1.94393E-07
669,8.72701E-05,3.73823E-05,8.60969E-07,2.88045E-07
670,9.47210E-05,3.85644E-05,1.52789E-06,1.90683E-07
671,8.54994E-05,3.81854E-05,1.63671E-06,2.71988E-07
672,7.61879E-05,3.04640E-05,4.38685E-07,3.51440E-08
673,6.29811E-05,2.59589E-05,1.01444E-06,1.51070E-07
674,5.59059E-05,2.08668E-05,2.13126E-07,1.00219E-07
675,3.85426E-05,2.07649E-05,1.94421E-06,3.50951E-07
676,3.96703E-05,2.06275E-05,3.28543E-06,1.27009E-06
677,3.13650E-05,1.43536E-05,1.09030E-07,1.10147E-07
678,2.86550E-05,1.42426E-05,7.00541E-07,6.32852E-07
679,2.39366E-05,1.23788E-05,6.98259E-07,4.32444E-07
680,2.54784E-05,1.34173E-05,1.03627E-07,1.16637E-07
681,2.37108E-05,7.41628E-06,1.02561E-08,1.10450E-07
682,1.99169E-05,1.01271E-05,6.80238E-07,2.10757E-07
683,2.35272E-05,1.23031E-05,6.35451E-07,0.00000E+00
684,2.09314E-05,9.68330E-06,0.00000E+00,6.35352E-08
685,1.86787E-05,9.96933E-06,0.00000E+00,3.44201E-07
686,1.58586E-05,9.21204E-06,5.34403E-07,1.45811E-08
687,2.06981E-05,7.77821E-06,0.00000E+00,2.30525E-07
688,1.59879E-05,5.53652E-06,0.00000E+00,0.00000E+00
689,1.27456E-05,6.56535E-06,1.13066E-06,5.60122E-08
690,1.62632E-05,9.09701E-06,3.84086E-06,1.06610E-08
691,1.78547E-05,1.02987E-05,9.13483E-08,4.27505E-08
692,1.60057E-05,7.96344E-06,8.10463E-07,4.18328E-07
693,1.26821E-05,8.05637E-06,0.00000E+00,2.03317E-07
694,1.39334E-05,5.42765E-06,4.03402E-07,1.94642E-07
695,2.17445E-05,8.98033E-06,1.97053E-06,1.03947E-07
696,8.83866E-06,5.50931E-06,0.00000E+00,1.98675E-07
697,7.00674E-06,6.90966E-06,6.29097E-07,1.85268E-07
698,1.10845E-05,4.72594E-06,9.05536E-07,2.55995E-07
699,7.98682E-06,6.79952E-06,1.58378E-06,1.55539E-07
700,8.19328E-06,7.46281E-06,1.07265E-07,1.28245E-07
701,1.29614E-05,8.99215E-06,1.64892E-06,2.81847E-07
702,7.12258E-06,6.06822E-06,0.00000E+00,2.41348E-07
703,5.71802E-06,5.08450E-06,0.00000E+00,2.90151E-07
704,5.28789E-06,3.81281E-06,0.00000E+00,2.88893E-07
705,5.94393E-06,5.06289E-06,0.00000E+00,1.29403E-09
706,8.07466E-06,6.36863E-06,0.00000E+00,2.61411E-07
707,1.00588E-05,4.31390E-06,0.00000E+00,1.53315E-07
708,1.11490E-05,4.84979E-06,0.00000E+00,3.36485E-08
709,7.97323E-06,5.48450E-06,0.00000E+00,1.88628E-07
710,6.38081E-06,3.58953E-06,0.00000E+00,1.19400E-06
711,7.70820E-06,4.80440E-06,0.00000E+00,3.71120E-07
712,9.03701E-06,3.26304E-06,0.00000E+00,1.30905E-07
713,8.18754E-06,3.01214E-06,1.65384E-06,1.31487E-07
714,8.82751E-06,5.64874E-06,1.74238E-06,7.70540E-08
715,3.66494E-06,6.03539E-06,0.00000E+00,3.02884E-08
716,6.12895E-06,4.61085E-06,0.00000E+00,3.06433E-07
717,6.46648E-06,4.76487E-06,0.00000E+00,2.62718E-07
718,6.52498E-06,4.21855E-06,0.00000E+00,1.51864E-07
719,5.86062E-06,4.60417E-06,0.00000E+00,7.88916E-08
720,3.87906E-06,1.80882E-06,4.24433E-07,4.49362E-07
721,8.79478E-06,4.03731E-06,1.76765E-06,1.78063E-07
722,6.19661E-06,5.28702E-06,0.00000E+00,2.06101E-07
723,3.76920E-06,2.32513E-06,0.00000E+00,1.39442E-07
724,3.42231E-06,2.29025E-06,0.00000E+00,1.31018E-07
725,5.36107E-06,2.30518E-06,0.00000E+00,3.85380E-07
726,6.83103E-06,2.41911E-06,9.36455E-08,8.05173E-08
727,8.65813E-06,3.91018E-06,7.87237E-08,7.45877E-08
728,5.57013E-06,2.10583E-06,1.87630E-06,7.73116E-08
729,7.81774E-06,2.52132E-06,6.30861E-07,0.00000E+00
730,2.84207E-06,6.75768E-06,7.18140E-07,1.63187E-08
731,3.32699E-06,2.77385E-06,1.00991E-06,1.68433E-07
732,3.81376E-06,3.01897E-06,0.00000E+00,1.55110E-07
733,5.60005E-06,3.09010E-06,0.00000E+00,1.85649E-07
734,4.79723E-06,4.96006E-06,0.00000E+00,3.08421E-07
735,6.95753E-06,6.05731E-06,0.00000E+00,2.09384E-07
736,6.96929E-06,4.00586E-06,0.00000E+00,2.40637E-07
737,3.12962E-06,4.73842E-06,0.00000E+00,2.41079E-07
738,4.55525E-06,1.55688E-06,1.36297E-06,4.74102E-07
739,1.05100E-05,5.07531E-06,0.00000E+00,2.41970E-07
740,0.00000E+00,4.33541E-06,1.36247E-06,2.23231E-07
741,2.10603E-06,4.13368E-06,1.15132E-06,1.01219E-07
742,3.86601E-06,3.77158E-06,0.00000E+00,5.27290E-07
743,4.02876E-06,2.78119E-06,3.39141E-08,2.93241E-07
744,3.52962E-06,3.94486E-06,3.96561E-07,3.88817E-07
745,1.67964E-06,2.37269E-06,2.32459E-07,4.56084E-08
746,3.33183E-06,1.22757E-06,6.47896E-08,4.58826E-07
747,2.05464E-07,3.17337E-06,0.00000E+00,3.74699E-07
748,3.69866E-06,1.98229E-06,0.00000E+00,2.57658E-07
749,2.88685E-06,4.93699E-06,0.00000E+00,3.58085E-07
750,3.79045E-06,5.56926E-06,0.00000E+00,2.45051E-07
751,1.83942E-06,3.41492E-06,0.00000E+00,0.00000E+00
752,8.84503E-07,1.46915E-06,0.00000E+00,2.63462E-07
753,7.75388E-06,2.66391E-06,6.97974E-07,3.11625E-07
754,3.01321E-06,4.60734E-06,3.10430E-06,4.04773E-07
755,3.57538E-06,5.81497E-06,1.08135E-06,6.27046E-07
756,4.63541E-07,4.93287E-06,0.00000E+00,3.90655E-07
757,3.98713E-06,5.15500E-06,2.78811E-07,5.16190E-07
758,2.66288E-06,4.86972E-06,4.37460E-06,2.00900E-07
759,6.46468E-06,3.27853E-07,4.10998E-06,3.20755E-07
760,7.89449E-06,2.82220E-06,1.85593E-06,2.02343E-07
761,9.05775E-06,3.48674E-06,2.06679E-08,4.35748E-07
762,5.48328E-06,7.94235E-06,0.00000E+00,1.92401E-07
763,5.77009E-06,3.51142E-06,0.00000E+00,3.81992E-07
764,3.58158E-06,3.45928E-06,3.20139E-07,4.44117E-07
765,3.06848E-07,1.42199E-06,6.46147E-08,3.03766E-08
766,2.27423E-06,4.25676E-06,3.31102E-07,4.21774E-07
767,3.64615E-06,3.24906E-06,2.92657E-06,6.28881E-07
768,6.36926E-06,3.41185E-06,1.76243E-06,5.20052E-07
769,4.70627E-06,1.91904E-06,4.67067E-06,5.64977E-07
770,1.47380E-06,2.24266E-06,1.54323E-07,5.53788E-07
771,2.02327E-06,8.47248E-06,3.23723E-06,3.34846E-07
772,3.10020E-06,5.01893E-06,1.24008E-06,4.13723E-07
773,4.31044E-06,3.97215E-06,1.88270E-06,6.79234E-07
774,3.58191E-07,3.91156E-06,1.79096E-07,1.04708E-06
775,9.45572E-06,2.42265E-06,3.93094E-07,1.01806E-06
776,1.36943E-06,4.55094E-06,1.41198E-06,9.89051E-07
777,1.71694E-07,1.46270E-06,0.00000E+00,9.43588E-07
778,6.43298E-06,2.12822E-06,1.12577E-06,8.56475E-07
779,1.67067E-06,4.29892E-06,4.75685E-08,7.08546E-07
780,7.64335E-06,4.43403E-06,3.75282E-06,1.36557E-06
